5.526343609224875308e+01 4.740254489888091616e-01 6.155210000000000036e+03 2.053160592913627625e-02 -1.822716331481933594e+01 1.561291503906250000e+01 9.952199999999999935e-01 4.578208923339843750e-01 9.205248832702636719e+00
5.530701223025255331e+01 5.245465010549025253e-01 4.167594000000000233e+04 1.390161812305450439e-01 -2.177723503112792969e+01 1.647354888916015625e+01 9.952199999999999935e-01 9.449043273925781250e-01 1.097130298614501953e+01
5.548501691935234703e+01 5.766310971854344825e-01 2.066136000000000058e+04 6.891899555921554565e-02 -1.956082916259765625e+01 1.698493576049804688e+01 9.952199999999999935e-01 6.840496063232421875e-01 1.009465789794921875e+01
5.568445005978867357e+01 5.513831616278552783e-01 1.196911000000000058e+04 3.992472216486930847e-02 -1.828862190246582031e+01 1.704410743713378906e+01 9.952199999999999935e-01 4.484634399414062500e-01 8.960165977478027344e+00
5.598952929085271535e+01 4.378054115513427824e-01 1.198279000000000087e+04 3.997033089399337769e-02 -2.032875061035156250e+01 1.494564342498779297e+01 9.952199999999999935e-01 9.368515014648437500e-01 1.044354629516601562e+01
5.587085126444583238e+01 4.936998959150331046e-01 5.057925000000000000e+04 1.687144786119461060e-01 -2.229914093017578125e+01 1.645648193359375000e+01 9.952199999999999935e-01 1.003313064575195312e+00 1.124523544311523438e+01
5.587117151382244629e+01 4.779222770064241455e-01 5.072155999999999767e+04 1.691891849040985107e-01 -2.117501068115234375e+01 1.759721565246582031e+01 9.952199999999999935e-01 9.979877471923828125e-01 1.086311149597167969e+01
5.594578715406225911e+01 4.681643446797467134e-01 1.201445999999999913e+04 4.007599502801895142e-02 -1.799024200439453125e+01 1.732575798034667969e+01 9.952199999999999935e-01 5.744953155517578125e-01 9.449084281921386719e+00
5.596856541619263226e+01 6.143475812039026485e-01 1.216836000000000058e+04 4.058935493230819702e-02 -2.120225715637207031e+01 1.413118839263916016e+01 9.952199999999999935e-01 6.741733551025390625e-01 1.032478618621826172e+01
5.597748705201507846e+01 4.591084306403369064e-01 1.111913999999999942e+04 3.708952665328979492e-02 -1.934506607055664062e+01 1.581379127502441406e+01 9.952199999999999935e-01 4.482650756835937500e-01 9.351024627685546875e+00
5.605501524780464706e+01 4.949005990023613299e-01 4.161204000000000087e+04 1.388030350208282471e-01 -2.099080085754394531e+01 1.720478057861328125e+01 9.952199999999999935e-01 4.249477386474609375e-01 1.056750583648681641e+01
5.610229066041733859e+01 6.054944282541997458e-01 4.834463999999999942e+04 1.612606197595596313e-01 -2.112964439392089844e+01 1.742506599426269531e+01 9.952199999999999935e-01 5.168952941894531250e-01 1.047998142242431641e+01
5.626544619310709550e+01 6.184294071109742719e-01 3.167150000000000000e+04 1.056449189782142639e-01 -2.024749374389648438e+01 1.731415939331054688e+01 9.952199999999999935e-01 7.969894409179687500e-01 1.036786937713623047e+01
5.645854222336072326e+01 4.664272445109717280e-01 4.831829000000000087e+04 1.611727029085159302e-01 -2.099131774902343750e+01 1.764788818359375000e+01 9.952199999999999935e-01 1.225580215454101562e+00 1.071147632598876953e+01
5.698019882031951511e+01 6.329098435215814167e-01 2.129888999999999942e+04 7.104557007551193237e-02 -1.960557937622070312e+01 1.703368949890136719e+01 9.688900000000000290e-01 3.880481719970703125e-01 9.581645011901855469e+00
3.626294620828167581e+01 8.942035699239458957e-01 3.853294999999999709e+04 1.285322904586791992e-01 -2.127185249328613281e+01 1.677690124511718750e+01 9.923699999999999743e-01 9.127197265625000000e-01 1.090406036376953125e+01
3.627060802905850778e+01 9.080248787662532628e-01 3.859730999999999767e+04 1.287469714879989624e-01 -2.115864181518554688e+01 1.690911865234375000e+01 9.923699999999999743e-01 1.005538940429687500e+00 1.080416107177734375e+01
3.637172383810957399e+01 9.270141757695874452e-01 3.839425000000000000e+04 1.280696094036102295e-01 -2.072111129760742188e+01 1.729368972778320312e+01 9.923699999999999743e-01 5.609321594238281250e-01 1.031161785125732422e+01
3.659881863572115890e+01 8.840252332838112181e-01 4.208018000000000029e+04 1.403646022081375122e-01 -2.080868148803710938e+01 1.746445655822753906e+01 1.000000000000000000e+00 9.027080535888671875e-01 1.069551277160644531e+01
3.688184668887862472e+01 8.774092790689935750e-01 1.222045000000000073e+04 4.076310619711875916e-02 -1.894488143920898438e+01 1.642990875244140625e+01 9.871799999999999464e-01 4.804725646972656250e-01 9.473917961120605469e+00
3.695855213331219602e+01 9.084435665089440892e-01 4.206294000000000233e+04 1.403070837259292603e-01 -2.112743377685546875e+01 1.714162063598632812e+01 9.871799999999999464e-01 8.868618011474609375e-01 1.077823257446289062e+01
3.702628629387078263e+01 9.540302257186782375e-01 5.430330999999999767e+04 1.811366230249404907e-01 -2.140941238403320312e+01 1.752937126159667969e+01 9.871799999999999464e-01 9.596920013427734375e-01 1.096630001068115234e+01
3.704016691887244406e+01 1.024428565916997602e+00 3.866838999999999942e+04 1.289840787649154663e-01 -2.107521820068359375e+01 1.696831893920898438e+01 9.871799999999999464e-01 6.339588165283203125e-01 1.076926422119140625e+01
3.708250149512537064e+01 8.895534541567512443e-01 3.858138999999999942e+04 1.286938488483428955e-01 -2.101823234558105469e+01 1.700640487670898438e+01 9.871799999999999464e-01 5.108909606933593750e-01 1.031056308746337891e+01
3.708343993006121764e+01 9.384925479162877782e-01 3.835001000000000204e+04 1.279220581054687500e-01 -2.084931945800781250e+01 1.718569755554199219e+01 9.871799999999999464e-01 8.560676574707031250e-01 1.060546684265136719e+01
3.709427156029164507e+01 9.153684076800927549e-01 3.872154000000000087e+04 1.291613429784774780e-01 -2.107143211364746094e+01 1.699264907836914062e+01 9.871799999999999464e-01 8.856391906738281250e-01 1.071375465393066406e+01
3.710565179865574237e+01 8.716105616866498540e-01 5.466629000000000087e+04 1.823474019765853882e-01 -2.226686859130859375e+01 1.668902397155761719e+01 9.871799999999999464e-01 9.570484161376953125e-01 1.123484420776367188e+01
3.738054919027615597e+01 1.047563360265526100e+00 3.310226000000000204e+04 1.104174107313156128e-01 -2.020448493957519531e+01 1.746878814697265625e+01 9.943199999999999816e-01 8.559265136718750000e-01 1.038066196441650391e+01
3.744153447927106981e+01 9.856476053389348069e-01 2.448254000000000087e+04 8.166508376598358154e-02 -1.948439598083496094e+01 1.747620964050292969e+01 9.943199999999999816e-01 3.406524658203125000e-01 9.516151428222656250e+00
3.748240071889352976e+01 9.904937611052458957e-01 3.310538999999999942e+04 1.104278564453125000e-01 -2.038003730773925781e+01 1.727447891235351562e+01 9.943199999999999816e-01 3.801498413085937500e-01 9.791279792785644531e+00
3.765063988062183853e+01 9.114293074667826344e-01 3.812051000000000204e+04 1.271565258502960205e-01 -2.046062278747558594e+01 1.753594779968261719e+01 9.943199999999999816e-01 4.690628051757812500e-01 1.012205123901367188e+01
